StartTime: 2023-06-01 00:45:53.634
address	Time(s)	ax(g)	ay(g)	az(g)	wx(deg/s)	wy(deg/s)	wz(deg/s)	AngleX(deg)	AngleY(deg)	AngleZ(deg)	T(°)	Voltage(v)	hx	hy	hz
0x50	 00:45:54.176	-0.1431	0.2256	0.8853	-8.7280	-9.0942	-10.9863	10.2997	2.6752	-69.3347	46.02	4.02	0	0	0
0x50	 00:45:54.176	-0.0859	0.2036	1.0059	-16.9067	-6.0425	2.3804	10.1569	2.6367	-69.3896	46.01	4.02	0	0	0
0x50	 00:45:54.176	-0.0859	0.2036	1.0059	-16.9067	-6.0425	2.3804	9.9811	2.5983	-69.3732	46.01	4.02	0	0	0
0x50	 00:45:54.237	-0.1240	0.2739	1.1348	-47.2412	-1.4038	-1.4038	9.6515	2.5873	-69.3787	46.01	4.02	0	0	0
0x50	 00:45:54.237	-0.1240	0.2739	1.1348	-47.2412	-1.4038	-1.4038	9.1791	2.6038	-69.3896	46.01	4.02	0	0	0
0x50	 00:45:54.237	-0.1528	0.2705	1.1157	-67.4438	71.2280	9.7656	8.6188	2.9663	-69.2963	46.01	4.02	0	0	0
0x50	 00:45:54.237	-0.1528	0.2705	1.1157	-67.4438	71.2280	9.7656	7.9651	3.6804	-69.0985	46.01	4.02	0	0	0
0x50	 00:45:54.237	-0.3726	0.2432	0.9536	-33.5083	95.4590	53.9551	7.5092	4.4824	-68.6700	46.02	4.02	0	0	0
0x50	 00:45:54.237	-0.3726	0.2432	0.9536	-33.5083	95.4590	53.9551	7.2565	5.3778	-68.0109	46.02	4.02	0	0	0
0x50	 00:45:54.237	-0.3931	0.3628	0.9170	-12.0850	10.8032	12.6953	7.0917	5.8887	-67.6099	46.01	4.02	0	0	0
0x50	 00:45:54.298	-0.3931	0.3628	0.9170	-12.0850	10.8032	12.6953	7.0148	6.0095	-67.4725	46.01	4.02	0	0	0
0x50	 00:45:54.298	-0.3535	0.3091	1.0640	-11.1694	-45.7153	-27.5879	6.9269	5.8777	-67.5659	46.02	4.02	0	0	0
0x50	 00:45:54.298	-0.3535	0.3091	1.0640	-11.1694	-45.7153	-27.5879	6.8225	5.4987	-67.9010	46.02	4.02	0	0	0
0x50	 00:45:54.298	-0.3535	0.3091	1.0640	-11.1694	-45.7153	-27.5879	6.7181	5.1251	-68.2306	46.01	4.02	0	0	0
0x50	 00:45:54.298	-0.3467	0.1421	1.1597	-3.7842	-58.0444	-48.3398	6.6742	4.6582	-68.7854	46.01	4.02	0	0	0
0x50	 00:45:54.298	-0.3467	0.1421	1.1597	-3.7842	-58.0444	-48.3398	6.6302	4.1968	-69.3347	46.01	4.02	0	0	0
0x50	 00:45:54.361	-0.3584	-0.0337	1.0981	20.0195	-32.7148	-48.0957	6.8225	3.9880	-69.8566	46.01	4.02	0	0	0
0x50	 00:45:54.361	-0.3584	-0.0337	1.0981	20.0195	-32.7148	-48.0957	7.0038	3.7848	-70.3784	46.01	4.02	0	0	0
0x50	 00:45:54.361	-0.3428	0.0283	0.8477	58.8989	4.6997	-27.4658	7.5861	3.9386	-70.6476	46.02	4.02	0	0	0
0x50	 00:45:54.376	-0.3428	0.0283	0.8477	58.8989	4.6997	-27.4658	8.1628	4.0924	-70.9113	46.02	4.02	0	0	0
0x50	 00:45:54.376	-0.3530	0.3013	0.5278	55.1147	5.1270	-25.5737	8.7012	4.2517	-71.1584	46.01	4.02	0	0	0
0x50	 00:45:54.376	-0.3530	0.3013	0.5278	55.1147	5.1270	-25.5737	9.2395	4.4220	-71.4056	46.01	4.02	0	0	0
0x50	 00:45:54.376	-0.2539	0.5293	0.4287	11.3525	-30.8228	-60.4248	9.3274	4.3011	-72.0593	46.00	4.02	0	0	0
0x50	 00:45:54.431	-0.2539	0.5293	0.4287	11.3525	-30.8228	-60.4248	9.4318	4.1803	-72.7130	46.00	4.02	0	0	0
0x50	 00:45:54.431	0.0298	0.5342	0.5884	-12.8784	-71.1060	-103.6987	9.2780	3.7299	-73.8611	46.00	4.02	0	0	0
0x50	 00:45:54.431	0.0298	0.5342	0.5884	-12.8784	-71.1060	-103.6987	9.1461	3.2684	-75.0146	46.00	4.02	0	0	0
0x50	 00:45:54.431	0.4111	0.3335	0.8877	-17.3950	-83.2520	-131.7749	8.9648	2.7081	-76.4539	46.01	4.02	0	0	0
0x50	 00:45:54.431	0.4111	0.3335	0.8877	-17.3950	-83.2520	-131.7749	8.8000	2.1259	-77.8931	46.01	4.02	0	0	0
0x50	 00:45:54.431	0.6553	0.1421	1.0259	1.4038	-63.3545	-132.5073	8.8330	1.7139	-79.3103	46.01	4.02	0	0	0
0x50	 00:45:54.487	0.6553	0.1421	1.0259	1.4038	-63.3545	-132.5073	8.8660	1.2799	-80.7220	46.01	4.02	0	0	0
0x50	 00:45:54.487	0.7715	0.0884	0.8853	20.9351	-49.2554	-125.7935	9.0967	0.9503	-82.0404	46.01	4.02	0	0	0
0x50	 00:45:54.487	0.7715	0.0884	0.8853	20.9351	-49.2554	-125.7935	9.3274	0.6042	-83.3643	46.01	4.02	0	0	0
0x50	 00:45:54.487	0.9570	0.1489	0.8252	0.1831	-51.5137	-122.2534	9.3549	0.2087	-84.6552	46.01	4.02	0	0	0
0x50	 00:45:54.487	0.9570	0.1489	0.8252	0.1831	-51.5137	-122.2534	9.3878	-0.2087	-85.9460	46.01	4.02	0	0	0
0x50	 00:45:54.487	2.4961	0.1768	2.2881	-28.1982	-58.3496	-112.1216	9.1406	-0.7416	-87.1490	46.01	4.02	0	0	0
0x50	 00:45:54.487	9.9478	0.7070	9.1450	-28.1982	-58.3496	-112.1216	8.8824	-1.3348	-88.3521	46.01	4.02	0	0	0
0x50	 00:45:54.565	1.4365	-0.0078	1.5015	-48.4009	-27.6489	-83.6792	8.4210	-1.6974	-89.2310	46.00	4.02	0	0	0
0x50	 00:45:54.565	1.4365	-0.0078	1.5015	-48.4009	-27.6489	-83.6792	7.9596	-2.0654	-90.1099	46.00	4.02	0	0	0
0x50	 00:45:54.565	1.3354	-0.0366	1.3447	-32.2266	23.3154	-49.6216	7.6410	-1.9830	-90.5823	46.01	4.02	0	0	0
0x50	 00:45:54.565	1.3354	-0.0366	1.3447	-32.2266	23.3154	-49.6216	7.3224	-1.9116	-91.0602	46.01	4.02	0	0	0
0x50	 00:45:54.565	1.1743	-0.0146	0.9805	-0.8545	61.2183	-29.2969	7.3059	-1.4941	-91.2854	46.02	4.02	0	0	0
0x50	 00:45:54.565	1.1743	-0.0146	0.9805	-0.8545	61.2183	-29.2969	7.2894	-1.0822	-91.5161	46.02	4.02	0	0	0
0x50	 00:45:54.629	1.0771	-0.0044	0.8965	-23.7427	40.8325	-19.2871	7.0367	-0.8954	-91.6754	46.01	4.02	0	0	0
0x50	 00:45:54.629	1.0771	-0.0044	0.8965	-23.7427	40.8325	-19.2871	6.7786	-0.7086	-91.8347	46.01	4.02	0	0	0
0x50	 00:45:54.629	1.0586	0.0391	1.0786	-41.4429	29.4800	6.1646	6.3501	-0.6702	-91.7578	46.01	4.02	0	0	0
0x50	 00:45:54.629	1.0586	0.0391	1.0786	-41.4429	29.4800	6.1646	5.9161	-0.6317	-91.6809	46.01	4.02	0	0	0
0x50	 00:45:54.629	1.0142	0.0654	1.2314	-35.9497	34.2407	35.7666	5.5371	-0.5713	-91.3074	46.00	4.02	0	0	0
0x50	 00:45:54.629	1.0142	0.0654	1.2314	-35.9497	34.2407	35.7666	5.1636	-0.5109	-90.9338	46.00	4.02	0	0	0
0x50	 00:45:54.629	0.8867	0.1401	1.2280	-38.9404	50.7813	62.2559	4.7626	-0.3021	-90.2856	46.01	4.02	0	0	0
0x50	 00:45:54.692	0.8867	0.1401	1.2280	-38.9404	50.7813	62.2559	4.3671	-0.0879	-89.6320	46.01	4.02	0	0	0
0x50	 00:45:54.692	0.7017	0.1675	1.1484	-54.9927	45.0439	90.9424	3.8177	0.0494	-88.6981	46.01	4.02	0	0	0
0x50	 00:45:54.692	0.7017	0.1675	1.1484	-54.9927	45.0439	90.9424	3.2794	0.2087	-87.7643	46.01	4.02	0	0	0
0x50	 00:45:54.692	0.5254	0.2515	1.1318	-59.8145	73.6084	122.9858	2.7026	0.6482	-86.4954	46.01	4.02	0	0	0
